subscription_id,customer_id,plan_id,start_date,end_date,billing_cycle,status
1172,1046,3,23-Nov-2023,,monthly,active
1173,1047,1,05/28/2023,,monthly,active
1174,1048,2,21/04/2023,,monthly,active
1175,1049,3,19/08/2024,,annual,active
1176,1050,1,30-Oct-2023,,annual,active
1177,1051,3,03-Jan-2024,2024-02-20,annual,cancelled
1178,1052,2,16/05/2024,2024-12-25,monthly,cancelled
1179,1053,2,07/03/2023,,monthly,active
1180,1054,1,08/27/2023,2025-02-19,annual,cancelled
1181,1054,2,09/03/2025,,annual,active
1182,1055,1,07/14/2024,,annual,active
1183,1056,1,07/23/2023,2024-02-15,monthly,cancelled
1184,1057,2,17/03/2025,,monthly,active
1185,1058,1,08/29/2023,2024-05-23,monthly,cancelled
1186,1059,3,2024-02-27,,monthly,active
1187,1060,2,2025-01-14,,monthly,active
1188,1061,2,12/29/2025,,monthly,active
1189,1062,1,2024-05-03,2025-03-14,monthly,cancelled
1190,1063,2,10/02/2023,2024-03-25,annual,cancelled
1191,1064,2,17-Jun-2024,,annual,active
1192,1065,1,21/10/2023,,monthly,active
1193,1066,2,13-Nov-2025,,monthly,active
1194,1067,1,08-Jun-2023,2024-03-01,annual,cancelled
1195,1068,1,14-Nov-2024,2025-04-14,monthly,cancelled
1196,1068,2,05/06/2025,,monthly,active
1197,1069,3,14-Feb-2025,,monthly,active
1198,1070,2,15-Jul-2023,2025-02-19,annual,cancelled
1199,1071,2,2024-10-13,,monthly,active
1200,1072,1,06/14/2024,,annual,active
1201,1073,3,19-Apr-2023,,monthly,active
1202,1074,3,17/06/2025,2025-07-28,monthly,cancelled
1203,1075,2,17-Sep-2024,,monthly,active
1204,1076,2,05/06/2024,,annual,active
1205,1077,2,18/05/2025,,monthly,active
1206,1078,2,2023-01-15,,monthly,active
1207,1079,3,12/08/2025,,monthly,active
1208,1080,1,10/11/2025,,monthly,active
1209,1081,2,17-Aug-2024,2024-12-04,monthly,cancelled
1210,1082,1,21-Nov-2025,,annual,active
1211,1083,1,31-Jul-2025,,annual,active
1212,1084,1,2023-07-27,,monthly,active
1213,1085,1,01/15/2023,2024-07-28,annual,cancelled
1214,1086,1,05/07/2024,,annual,active
1215,1087,2,01-May-2025,2025-10-23,annual,cancelled
1216,1088,1,06/03/2023,2023-11-23,monthly,cancelled
1217,1089,2,2025-10-11,,annual,active
1218,1090,2,27-Sep-2023,2023-12-04,annual,cancelled
1219,1090,2,2023-12-23,,annual,active
1220,1091,1,17-Apr-2023,2023-07-06,monthly,cancelled
1221,1092,1,22/09/2025,,monthly,active
1222,1093,3,2024-06-23,2024-11-04,annual,cancelled
1223,1094,1,07-Jan-2024,,monthly,active
1224,1095,2,14-Jul-2024,,monthly,active
1225,1096,1,14-Apr-2025,2025-12-10,annual,cancelled
1226,1097,2,2023-04-16,2023-06-04,annual,cancelled
1227,1098,3,01/08/2024,,annual,active
1228,1099,1,06/01/2025,,monthly,active
1229,1100,2,09/24/2023,,monthly,active
1230,1101,1,06/03/2024,2025-01-17,monthly,cancelled
1231,1102,2,31-Jan-2024,,monthly,active
1232,1103,1,18/02/2024,2024-07-02,monthly,cancelled
1233,1103,1,06-Sep-2024,,monthly,active
1234,1104,3,12/12/2024,2025-02-25,monthly,cancelled
1235,1104,3,04-Apr-2025,,monthly,active
1236,1105,2,2023-12-08,,monthly,active
1237,1106,3,25-Jan-2024,2025-04-02,monthly,cancelled
1238,1107,1,2025-10-03,,monthly,active
1239,1108,1,16-Nov-2025,,monthly,active
1240,1109,1,09/01/2023,,monthly,active
1241,1110,2,09/30/2023,2023-11-15,monthly,cancelled
1242,1110,1,01/12/2024,,monthly,active
1243,1111,1,2024-12-12,,monthly,active
1244,1112,2,26/08/2024,,monthly,active
1245,1113,2,28-Dec-2023,,monthly,active
1246,1114,3,21-Feb-2025,,monthly,active
1247,1115,1,10/26/2024,,monthly,active
1248,1116,1,01/24/2025,,monthly,active
1249,1117,1,01/05/2024,2025-09-06,monthly,cancelled
1250,1118,2,23/05/2023,2024-02-26,monthly,cancelled
1251,1118,2,2024-05-16,,monthly,active
1252,1119,1,01/25/2023,2025-02-11,annual,cancelled
1253,1120,1,07/02/2024,2025-02-01,monthly,cancelled
1254,1120,1,04/06/2025,,monthly,active
1255,1121,1,24-Jun-2023,,monthly,active
1256,1122,1,2023-11-13,2024-07-28,annual,cancelled
1257,1123,1,2024-08-30,,annual,active
1258,1124,1,2025-02-28,,monthly,active
1259,1125,1,08/19/2023,,monthly,active
1260,1126,1,31-Aug-2023,,monthly,active
1261,1127,2,2024-01-07,,monthly,active
1262,1128,3,09-Jul-2024,,annual,active
1263,1129,1,2023-10-28,2024-04-05,annual,cancelled
1264,1130,3,05/25/2025,,annual,active
1265,1131,1,15/10/2024,,annual,active
1266,1132,1,23/02/2025,,annual,active
1267,1133,1,15-Dec-2025,,monthly,active
1268,1134,1,02/05/2023,2024-12-13,monthly,cancelled
1269,1135,2,2024-08-26,,monthly,active
1270,1136,1,25-Apr-2023,,monthly,active
1271,1137,2,2025-01-31,,monthly,active
1272,1138,1,17-Oct-2023,2023-11-12,monthly,cancelled
1273,1138,1,2024-01-05,,monthly,active
1274,1139,3,2023-10-14,,monthly,active
1275,1140,2,10/08/2024,2024-11-13,monthly,cancelled
1276,1141,1,2025-03-22,2025-08-12,annual,cancelled
1277,1142,1,04/10/2024,2025-12-07,annual,cancelled
1278,1143,2,25/04/2023,,monthly,active
1279,1144,2,04/09/2025,,monthly,active
1280,1145,1,2024-07-06,2024-09-13,monthly,cancelled
1281,1146,2,08/07/2023,2024-03-10,monthly,cancelled
1282,1147,2,07-May-2024,2024-09-29,monthly,cancelled
1283,1148,3,2023-07-10,2025-01-05,monthly,cancelled
1284,1148,3,05/03/2025,,monthly,active
1285,1149,1,2025-03-11,,monthly,active
1286,1150,2,2023-07-26,2024-05-14,monthly,cancelled
1287,1150,1,08/09/2024,,monthly,active
1288,1151,1,17-Aug-2024,,annual,active
1289,1152,2,2023-10-16,2024-04-14,monthly,cancelled
1290,1153,1,2024-11-25,,monthly,active
1291,1154,1,2023-11-09,,monthly,active
1292,1155,1,18-Oct-2025,,monthly,active
1293,1156,1,07/02/2023,2023-12-07,annual,cancelled
1294,1157,3,15-Oct-2023,2024-01-29,annual,cancelled
1295,1158,2,06/21/2025,2025-08-03,monthly,cancelled
1296,1159,1,29/03/2023,,monthly,active
1297,1160,1,2024-08-18,,annual,active
1298,1161,1,08-Dec-2025,,monthly,active
1299,1162,2,06-Jun-2025,,monthly,active
1300,1163,1,23-Aug-2023,2024-10-28,monthly,cancelled
1301,1164,1,17/02/2025,,monthly,active
1302,1165,1,16/05/2025,,annual,active
1303,1166,2,05/09/2025,,monthly,active
1304,1167,1,01/12/2024,,monthly,active
1305,1168,1,2025-06-13,,annual,active
1306,1169,3,25-Oct-2024,,monthly,active
1307,1170,2,10/30/2023,,annual,active
1308,1171,3,11-Jul-2025,,monthly,active
1309,1172,2,10/05/2025,,monthly,active
1310,1173,3,28-Jan-2025,2025-09-09,monthly,cancelled
1311,1174,1,22-Jul-2025,,annual,active
1312,1175,1,07/28/2025,,annual,active
1313,1176,3,03-Aug-2024,2025-08-19,monthly,cancelled
1314,1177,1,03-Jul-2023,,monthly,active
1315,1178,2,08/03/2023,,monthly,active
1316,1179,1,09/12/2023,,monthly,active
1317,1180,1,03/04/2024,,annual,active
1318,1181,2,29/04/2025,,monthly,active
1319,1182,2,10/05/2024,,monthly,active
1320,1183,2,28/05/2025,,monthly,active
1321,1184,2,18-Apr-2024,,annual,active
1322,1185,1,06/16/2024,2024-09-22,annual,cancelled
1323,1186,1,26-Feb-2023,2023-06-15,monthly,cancelled
1324,1186,1,2023-10-03,,monthly,active
1325,1187,2,2025-07-18,,monthly,active
1326,1188,2,13/02/2025,2025-03-25,monthly,cancelled
1327,1188,2,26-Jun-2025,,monthly,active
1328,1189,2,31/07/2023,2025-09-07,annual,cancelled
1329,1190,1,2023-06-08,,annual,active
1330,1191,1,31/05/2023,,monthly,active
1331,1192,1,26-Nov-2023,,monthly,active
1332,1193,1,2024-12-11,,annual,active
1333,1194,3,02/03/2023,2023-08-08,monthly,cancelled
1334,1194,2,2023-09-25,,monthly,active
1335,1195,2,2023-03-02,2023-06-02,monthly,cancelled
1336,1196,2,07/08/2023,2024-04-30,annual,cancelled
1337,1197,1,2024-01-31,2024-07-13,monthly,cancelled
1338,1197,1,08/09/2024,,monthly,active
1339,1198,2,06-Dec-2023,,monthly,active
1340,1199,2,14-Oct-2024,2025-02-27,annual,cancelled
1341,1200,2,2025-07-09,2025-09-05,annual,cancelled
1342,1201,1,22/12/2025,,monthly,active
1343,1202,2,16-Mar-2024,2024-09-19,annual,cancelled
1344,1202,2,24/12/2024,,annual,active
1345,1203,2,04-Nov-2024,,monthly,active
1346,1204,2,2025-12-15,,annual,active
1347,1205,1,06/10/2025,,annual,active
1348,1206,2,12/05/2025,,monthly,active
1349,1207,2,06/02/2023,2023-08-31,monthly,cancelled
1350,1208,1,17/03/2023,,annual,active
1351,1209,1,08-Sep-2024,2025-09-28,monthly,cancelled
1352,1210,2,16/03/2025,2025-10-08,monthly,cancelled
1353,1211,1,2023-07-30,,annual,active
1354,1212,1,06/11/2025,,monthly,active
1355,1213,2,2024-06-15,,annual,active
1356,1214,2,06/07/2024,,annual,active
1357,1215,2,2025-04-26,2025-09-13,annual,cancelled
1358,1215,1,21/12/2025,,annual,active
1359,1216,2,2024-10-21,2025-03-13,monthly,cancelled
1360,1216,3,06/28/2025,,monthly,active
1361,1217,2,2024-02-26,2025-08-11,monthly,cancelled
1362,1218,1,01/20/2024,2024-04-26,annual,cancelled
1363,1218,1,21/06/2024,,annual,active
1364,1219,2,18/07/2025,,monthly,active
1365,1220,1,17/11/2025,,monthly,active
1366,1221,2,2023-10-29,,monthly,active
1367,1222,1,09/02/2025,,annual,active
1368,1223,1,11/05/2023,2023-12-16,monthly,cancelled
1369,1223,1,2024-02-28,,monthly,active
1370,1224,1,2025-05-15,,monthly,active
1371,1225,2,2023-04-13,,monthly,active
1372,1226,2,2023-05-15,,monthly,active
1373,1227,2,26/03/2024,2024-05-02,monthly,cancelled
1374,1228,2,12/08/2024,,monthly,active
1375,1229,1,03/05/2024,2025-05-05,annual,cancelled
1376,1230,1,08/29/2025,,monthly,active
1377,1231,3,12/22/2024,,monthly,active
1378,1232,3,2024-08-18,,monthly,active
1379,1233,1,15/07/2025,,monthly,active
1380,1234,2,23-Dec-2024,,monthly,active
1381,1235,2,10/30/2023,,monthly,active
1382,1236,1,06-Jan-2025,2025-04-03,annual,cancelled
1383,1237,1,15/12/2025,,annual,active
1384,1238,1,25-Sep-2024,,monthly,active
1385,1239,1,12/11/2024,,monthly,active
1386,1240,1,16-Aug-2024,,monthly,active
1387,1241,2,21-Mar-2024,,monthly,active
1388,1242,2,2023-04-13,,annual,active
1389,1243,3,2023-10-20,2023-11-22,monthly,cancelled
1390,1244,2,24/05/2024,,monthly,active
1391,1245,1,28-Sep-2024,2025-02-08,monthly,cancelled
1392,1246,1,27-May-2024,2025-01-25,annual,cancelled
1393,1247,2,06/13/2025,,monthly,active
1394,1248,1,13/08/2025,,annual,active
1395,1249,2,09/11/2024,,monthly,active
1396,1250,1,15/09/2023,,annual,active
1397,1251,1,04/23/2023,,annual,active
1398,1252,1,05/05/2023,2023-10-20,monthly,cancelled
1399,1253,1,07-Oct-2023,2024-10-12,annual,cancelled
1400,1253,1,2024-12-09,,annual,active
1401,1254,2,20/09/2025,,monthly,active
1402,1255,1,23/02/2024,,monthly,active
1403,1256,2,12-Jan-2024,2024-08-02,monthly,cancelled
1404,1257,2,09/10/2023,2024-11-09,annual,cancelled
1405,1258,2,2025-09-02,,monthly,active
1406,1259,1,01/03/2025,,monthly,active
1407,1260,1,2025-03-08,2025-08-06,monthly,cancelled
1408,1261,1,10/13/2023,2024-07-02,annual,cancelled
1409,1262,3,15-Dec-2024,2025-10-28,annual,cancelled
1410,1262,3,2025-11-24,,annual,active
1411,1263,2,30-Jul-2025,,annual,active
1412,1264,2,17-Sep-2025,,monthly,active
1413,1265,3,2024-12-13,,annual,active
1414,1266,3,2025-10-19,,annual,active
1415,1267,1,2025-02-25,,monthly,active
1416,1268,1,23/06/2025,,monthly,active
1417,1269,1,12-Feb-2025,,monthly,active
1418,1270,2,06/04/2024,2024-08-11,monthly,cancelled
1419,1271,2,17/07/2023,,monthly,active
1420,1272,1,11/28/2024,,monthly,active
1421,1273,1,28/08/2025,,monthly,active
1422,1274,2,26-May-2023,2023-12-04,annual,cancelled
1423,1275,1,16/02/2023,,monthly,active
1424,1276,1,2024-08-12,,monthly,active
1425,1277,1,2023-08-16,,annual,active
1426,1278,1,02/15/2024,,monthly,active
1427,1279,2,04/27/2024,2024-06-30,monthly,cancelled
1428,1279,1,28/10/2024,,monthly,active
1429,1280,1,05/02/2025,2025-08-01,annual,cancelled
1430,1281,1,02/08/2023,,annual,active
1431,1282,3,13/02/2023,,annual,active
1432,1283,2,02/07/2023,,monthly,active
1433,1284,2,10/10/2023,,monthly,active
1434,1285,2,29-Apr-2023,,annual,active
1435,1286,1,26/05/2024,,annual,active
1436,1287,1,21-Aug-2024,,monthly,active
1437,1288,2,2025-10-10,,monthly,active
1438,1289,3,22/08/2024,2025-03-02,monthly,cancelled
1439,1290,2,22-Sep-2025,,monthly,active
1440,1291,1,09/09/2023,2024-02-26,monthly,cancelled
1441,1291,1,06/11/2024,,monthly,active
1442,1292,1,22/08/2023,,annual,active
1443,1293,2,03/05/2023,2023-08-06,annual,cancelled
1444,1294,1,26-Feb-2024,2024-03-28,monthly,cancelled
1445,1294,1,14-May-2024,,monthly,active
1446,1295,3,23-Feb-2023,2023-04-04,annual,cancelled
1447,1295,2,30/07/2023,,annual,active
1448,1296,2,2024-03-19,,monthly,active
1449,1297,2,2023-04-27,2023-06-28,monthly,cancelled
1450,1298,1,2025-08-07,,monthly,active
1451,1299,2,2023-09-28,,annual,active
1452,1300,2,22-Nov-2024,,annual,active
1453,1301,1,26-Jan-2023,,monthly,active
1454,1302,2,19-Jun-2025,2025-08-27,monthly,cancelled
1455,1303,2,20-Jul-2024,2024-09-23,monthly,cancelled
1456,1304,3,15-Jun-2024,,monthly,active
1457,1305,1,01/13/2024,2024-10-14,monthly,cancelled
1458,1306,1,11/06/2024,,monthly,active
1459,1307,1,2023-08-12,2023-10-29,monthly,cancelled
1460,1308,1,05/27/2023,,monthly,active
1461,1309,2,06-Feb-2025,2025-06-17,monthly,cancelled
1462,1310,1,2023-02-22,,monthly,active
1463,1311,2,08-Mar-2023,2024-10-03,monthly,cancelled
1464,1312,2,2025-10-28,,monthly,active
1465,1313,2,04/16/2023,,annual,active
1466,1314,1,2024-05-14,2025-03-04,annual,cancelled
1467,1315,1,08/05/2024,2024-07-22,annual,cancelled
1468,1316,1,16/04/2024,,annual,active
1469,1317,1,14/04/2025,,monthly,active
1470,1318,1,2025-04-16,,annual,active
1471,1319,1,02/01/2023,,monthly,active
1472,1320,1,03/11/2023,2023-05-31,monthly,cancelled
1473,1321,1,19-Sep-2023,2023-10-29,monthly,cancelled
1474,1322,1,2023-04-03,2023-05-20,monthly,cancelled
1475,1322,1,18/08/2023,,monthly,active
1476,1323,2,15-Aug-2024,2024-12-01,monthly,cancelled
1477,1324,1,27-Jan-2025,,monthly,active
1478,1325,2,20/04/2024,2024-06-08,monthly,cancelled
1479,1325,1,2024-08-04,,monthly,active
1480,1326,2,2024-10-14,,monthly,active
1481,1327,1,05/10/2024,2024-11-26,monthly,cancelled
1482,1328,2,13/08/2024,,monthly,active
1483,1329,1,2023-07-16,,monthly,active
1484,1330,2,14-Jan-2023,,monthly,active
1485,1331,2,2023-09-16,,annual,active
1486,1332,2,2025-10-07,,annual,active
1487,1333,2,31/03/2024,2024-05-09,monthly,cancelled
1488,1333,3,08/24/2024,,monthly,active
1489,1334,1,20/03/2023,2023-09-14,monthly,cancelled
1490,1335,2,2024-05-18,,monthly,active
1491,1336,2,2024-01-19,,monthly,active
1492,1337,2,01/10/2025,2025-11-24,annual,cancelled
1493,1338,2,04/25/2024,,monthly,active
1494,1339,2,20/09/2025,,monthly,active
1495,1340,1,08-Nov-2024,,annual,active
1496,1341,1,08/21/2023,2024-03-06,monthly,cancelled
1497,1342,2,25-Apr-2024,2025-03-02,monthly,cancelled
1498,1343,3,19-Jun-2024,2024-07-15,monthly,cancelled
1499,1343,2,2024-09-21,,monthly,active
1500,1344,2,21/09/2025,,monthly,active
1501,1345,3,02/27/2024,,monthly,active
1502,1346,2,13/02/2023,,monthly,active
1503,1347,2,07/03/2024,2025-03-27,monthly,cancelled
1504,1348,1,2025-02-04,,monthly,active
1505,1349,2,2023-07-29,2023-09-17,monthly,cancelled
1506,1350,1,11/03/2023,,annual,active
1507,1351,2,06/23/2023,,monthly,active
1508,1352,2,15/07/2023,,annual,active
1509,1353,2,15/11/2025,,monthly,active
1510,1354,1,2023-10-07,,annual,active
1511,1355,2,17/03/2025,,monthly,active
1512,1356,1,04/07/2025,,monthly,active
1513,1357,3,01-Mar-2024,2024-03-30,monthly,cancelled
1514,1357,2,2024-06-23,,monthly,active
1515,1358,2,01/05/2023,,monthly,active
1516,1359,1,01/12/2023,,annual,active
1517,1360,1,10/21/2024,,annual,active
1518,1361,1,08/06/2023,,annual,active
1519,1362,3,21/03/2023,,annual,active
1520,1363,2,2025-05-06,,monthly,active
1521,1364,1,06/12/2023,2024-03-22,annual,cancelled
1522,1365,1,08/24/2025,,monthly,active
1523,1366,2,21-Jan-2023,2024-01-17,monthly,cancelled
1524,1367,2,02/13/2024,,annual,active
1525,1368,1,18/12/2024,,monthly,active
1526,1369,2,2024-09-18,,monthly,active
1527,1370,1,30/07/2023,2023-10-16,monthly,cancelled
1528,1371,1,27/08/2025,,monthly,active
1529,1372,1,01-Jan-2023,2023-03-28,monthly,cancelled
1530,1373,1,31-Oct-2024,,monthly,active
1531,1374,1,30-Sep-2024,2025-02-18,monthly,cancelled
1532,1375,3,20/10/2023,2024-04-26,monthly,cancelled
1533,1376,1,14-Dec-2024,,monthly,active
1534,1377,1,01/27/2024,,annual,active
1535,1378,2,12-Jan-2023,,monthly,active
1536,1379,2,07/17/2024,,monthly,active
1537,1380,3,04/03/2023,2023-11-20,monthly,cancelled
1538,1381,3,2023-03-20,,monthly,active
1539,1382,3,19/06/2023,2023-11-06,monthly,cancelled
1540,1383,2,02-Feb-2024,,monthly,active
1541,1384,2,2025-01-20,2025-07-18,monthly,cancelled
1542,1385,2,30-Jun-2024,2025-06-25,monthly,cancelled
1543,1386,1,29-Sep-2024,2024-11-06,annual,cancelled
1544,1387,1,2023-06-30,,monthly,active
1545,1388,2,21-Mar-2024,2024-05-23,monthly,cancelled
1546,1388,1,07/19/2024,,monthly,active
1547,1389,3,27-Jan-2024,,annual,active
1548,1390,1,08/10/2024,2025-09-02,monthly,cancelled
1549,1391,2,06/25/2024,,annual,active
1550,1392,2,12/16/2023,2025-07-09,monthly,cancelled
1551,1393,2,11/12/2024,2025-04-17,annual,cancelled
1552,1393,1,07/29/2025,,annual,active
1553,1394,2,06/12/2024,2025-04-18,annual,cancelled
1554,1394,2,13-Aug-2025,,annual,active
1555,1395,1,10/23/2024,2024-12-19,monthly,cancelled
1556,1396,1,22-Nov-2023,,annual,active
1557,1397,2,17-Jan-2024,,annual,active
1558,1398,1,05/13/2024,,monthly,active
1559,1399,2,04-Nov-2025,,monthly,active
1560,1400,2,07/09/2024,,monthly,active
1561,1401,3,04/21/2023,2023-08-07,monthly,cancelled
1562,1401,1,08/24/2023,,monthly,active
1563,1402,1,01-Feb-2023,,annual,active
1564,1403,1,13-Jun-2025,,monthly,active
1565,1404,1,12/06/2024,,annual,active
1566,1405,3,12/05/2024,2025-07-05,annual,cancelled
1567,1406,2,2024-08-02,,monthly,active
1568,1407,3,30-Mar-2024,,annual,active
1569,1408,1,2023-06-08,,annual,active
1570,1409,3,01/04/2024,2024-04-09,monthly,cancelled
1571,1410,2,03-Jan-2024,,monthly,active
1572,1411,2,2025-04-08,,monthly,active
1573,1412,2,09/22/2025,,monthly,active
1574,1413,2,07/11/2025,,annual,active
1575,1414,1,05/18/2025,,monthly,active
1576,1415,1,09-Feb-2024,2024-04-16,monthly,cancelled
1577,1415,1,08-Jul-2024,,monthly,active
1578,1416,1,2025-09-29,,annual,active
1579,1417,1,2023-02-18,,monthly,active
1580,1418,1,17-Aug-2023,2023-11-16,annual,cancelled
1581,1418,1,2024-01-30,,annual,active
1582,1419,2,24-Oct-2023,,monthly,active
1583,1420,1,25/03/2023,,monthly,active
1584,1421,3,22-Nov-2024,,annual,active
1585,1422,3,06/12/2023,,monthly,active
1586,1423,1,11/04/2023,2023-11-27,annual,cancelled
1587,1423,1,2024-02-05,,annual,active
1588,1424,3,27-Mar-2025,2025-07-28,monthly,cancelled
1589,1425,1,23/09/2023,,annual,active
1590,1426,1,10/26/2024,,monthly,active
1591,1427,2,07-Mar-2025,2025-06-02,monthly,cancelled
1592,1428,1,03/07/2024,2024-05-25,monthly,cancelled
1593,1428,2,06/18/2024,,monthly,active
1594,1429,1,08-Dec-2024,,monthly,active
1595,1430,1,2023-03-02,2023-04-10,monthly,cancelled
1596,1430,1,2023-07-24,,monthly,active
1597,1431,1,08-Apr-2024,,monthly,active
1598,1432,1,07/18/2023,2024-07-03,monthly,cancelled
1599,1432,1,09/17/2024,,monthly,active
1600,1433,1,2025-04-01,,monthly,active
1601,1434,2,08/05/2023,2024-01-07,annual,cancelled
1602,1434,3,22/04/2024,,annual,active
1603,1435,2,10/10/2025,,monthly,active
1604,1436,3,26-Dec-2025,,monthly,active
1605,1437,1,2025-05-06,2025-11-12,monthly,cancelled
1606,1438,2,16-Feb-2023,,annual,active
1607,1439,3,2025-03-08,2025-11-16,monthly,cancelled
1608,1439,1,11/30/2025,,monthly,active
1609,1440,1,25/12/2023,,annual,active
1610,1441,1,02/08/2025,,annual,active
1611,1442,3,09-Nov-2024,2025-03-12,monthly,cancelled
1612,1442,3,2025-06-19,,monthly,active
1613,1443,3,12/04/2025,2025-05-15,monthly,cancelled
1614,1443,2,2025-08-04,,monthly,active
1615,1444,1,29/12/2025,,monthly,active
1616,1445,1,23/03/2023,,monthly,active
1617,1446,2,26-Oct-2023,,monthly,active
1618,1447,3,18/10/2023,2024-03-01,annual,cancelled
1619,1447,3,2024-05-07,,annual,active
1620,1448,2,16/05/2024,,annual,active
1621,1449,2,17/07/2024,,monthly,active
1622,1450,1,2025-01-12,,annual,active
1623,1451,1,26/08/2024,,annual,active
1624,1452,3,27-Feb-2023,,monthly,active
1625,1453,1,24-Nov-2025,,annual,active
1626,1454,1,12/07/2025,,monthly,active
1627,1455,2,30/01/2023,2023-09-29,monthly,cancelled
1628,1456,1,08/02/2024,2025-07-26,monthly,cancelled
1629,1457,2,03/09/2023,,annual,active
1630,1458,2,07/03/2025,2025-08-19,monthly,cancelled
1631,1459,1,30-Dec-2023,,annual,active
1632,1460,2,2023-09-29,2023-11-08,monthly,cancelled
1633,1460,1,18-Nov-2023,,monthly,active
1634,1461,2,10/15/2024,2025-02-02,monthly,cancelled
1635,1462,1,24-Sep-2025,,monthly,active
1636,1463,1,07/23/2025,2025-12-08,annual,cancelled
1637,1464,3,2025-11-19,,monthly,active
1638,1465,2,20-Jun-2025,,monthly,active
1639,1466,3,2023-05-15,2024-01-02,monthly,cancelled
1640,1467,2,10/01/2024,2024-04-05,annual,cancelled
1641,1467,1,19-Jun-2024,,annual,active
1642,1468,2,30-Jul-2023,,monthly,active
1643,1469,1,18-Dec-2023,,annual,active
1644,1470,1,05/07/2024,,monthly,active
1645,1471,2,25-Dec-2024,2025-06-02,monthly,cancelled
1646,1471,2,17/06/2025,,monthly,active
1647,1472,2,24/04/2023,,monthly,active
1648,1473,3,03-Mar-2024,,monthly,active
1649,1474,3,13-Feb-2024,2024-05-17,monthly,cancelled
1650,1475,1,2025-09-09,2025-10-15,monthly,cancelled
1651,1475,2,11/22/2025,,monthly,active
1652,1476,2,24-Sep-2025,2025-12-02,annual,cancelled
1653,1477,2,26/01/2025,,monthly,active
1654,1478,2,07-Nov-2023,,monthly,active
1655,1479,1,23-Dec-2025,,monthly,active
1656,1480,2,02/07/2025,,monthly,active
1657,1481,2,06/06/2024,2024-08-07,monthly,cancelled
1658,1481,2,09/23/2024,,monthly,active
1659,1482,3,09-Apr-2023,2023-06-20,annual,cancelled
1660,1483,1,2025-10-04,2025-12-22,monthly,cancelled
1661,1484,2,25/12/2025,,monthly,active
1662,1485,1,2023-05-30,,annual,active
1663,1486,2,2024-01-08,,monthly,active
1664,1487,1,2024-08-24,2024-12-12,annual,cancelled
1665,1488,2,2024-10-30,,monthly,active
1666,1489,1,11/09/2023,2024-01-23,monthly,cancelled
1667,1490,1,14-Dec-2024,,monthly,active
1668,1491,2,05/18/2025,,monthly,active
1669,1492,2,09/10/2023,2023-11-10,monthly,cancelled
1670,1492,2,2023-12-05,,monthly,active
1671,1493,1,2025-06-17,2025-10-26,monthly,cancelled
1672,1494,2,2023-11-30,,monthly,active
1673,1495,2,05-Jul-2023,,monthly,active
1674,1496,1,05/10/2025,2025-10-13,monthly,cancelled
1675,1497,2,14/04/2024,,monthly,active
1676,1498,1,24/10/2024,,monthly,active
1677,1499,2,03/21/2023,2024-12-05,annual,cancelled
1678,1499,2,2025-01-08,,annual,active
1679,1500,1,2025-08-05,,monthly,active
1680,1501,1,2023-11-29,,monthly,active
1681,1502,2,22-Feb-2023,2023-03-31,annual,cancelled
1682,1502,1,2023-05-29,,annual,active
1683,1503,2,11-Dec-2025,,monthly,active
1684,1504,2,01-Sep-2025,,monthly,active
1685,1505,2,06/10/2024,,monthly,active
1686,1506,1,2023-09-15,2025-02-07,monthly,cancelled
1687,1507,2,04/07/2025,,annual,active
1688,1508,1,30-Nov-2025,,annual,active
1689,1509,1,2023-12-03,2025-02-12,monthly,cancelled
1690,1510,1,2024-05-02,2024-08-11,monthly,cancelled
1691,1511,3,14-Jul-2025,,monthly,active
1692,1512,1,11/21/2024,,monthly,active
1693,1513,2,17-Jul-2023,2023-09-29,monthly,cancelled
1694,1514,1,16/09/2023,2024-07-07,monthly,cancelled
1695,1515,2,20-Sep-2024,,annual,active
1696,1516,1,18-Oct-2023,,monthly,active
1697,1517,1,22-Dec-2025,,monthly,active
1698,1518,2,12-Jun-2023,,monthly,active
1699,1519,2,19/02/2024,2025-04-11,annual,cancelled
1700,1519,2,2025-06-03,,annual,active
1701,1520,1,2024-10-21,2025-06-03,monthly,cancelled
1702,1521,3,05-Feb-2023,2023-07-02,monthly,cancelled
1703,1521,3,25/10/2023,,monthly,active
1704,1522,1,2025-05-08,,monthly,active
1705,1523,2,09-Oct-2023,2023-12-17,monthly,cancelled
1706,1523,1,2024-02-18,,monthly,active
1707,1524,1,23/01/2023,,annual,active
1708,1525,2,09/03/2024,2025-09-20,monthly,cancelled
1709,1526,2,20-Feb-2025,,monthly,active
1710,1527,1,24-Sep-2025,2025-11-14,monthly,cancelled
1711,1528,1,2025-06-04,,monthly,active
1712,1529,2,05/09/2025,,monthly,active
1713,1530,2,03/29/2024,,annual,active
1714,1531,2,28/11/2025,,monthly,active
1715,1532,1,03-May-2024,,monthly,active
1716,1533,2,12-Dec-2024,,annual,active
1717,1534,1,2023-02-22,2023-06-25,monthly,cancelled
1718,1535,2,24-Jul-2025,,monthly,active
1719,1536,1,26-Oct-2024,,monthly,active
1720,1537,2,2025-04-01,2025-10-18,annual,cancelled
1721,1538,1,10-Oct-2024,,monthly,active
1722,1539,2,2024-01-17,,monthly,active
1723,1540,3,2023-11-23,,monthly,active
1724,1541,2,31/12/2023,,annual,active
1725,1542,1,11/27/2024,,monthly,active
