invoice_id,subscription_id,invoice_date,amount,payment_status,is_outlier
11583,1173,2024-02-28,29.0,paid,False
11584,1173,2024-03-28,29.0,paid,False
11585,1173,2024-04-28,29.0,paid,False
11586,1173,2024-05-28,29.0,paid,False
11587,1173,2024-06-28,29.0,paid,False
11588,1173,2024-07-28,29.0,paid,False
11589,1173,2024-08-28,29.0,paid,False
11590,1173,2024-09-28,29.0,paid,False
11591,1173,2024-10-28,29.0,paid,False
11592,1173,2024-11-28,29.0,paid,False
11593,1173,2024-12-28,29.0,paid,False
11594,1173,2025-01-28,29.0,paid,False
11595,1173,2025-02-28,29.0,paid,False
11596,1173,2025-03-28,29.0,paid,False
11597,1173,2025-04-28,29.0,failed,False
11598,1173,2025-05-28,29.0,paid,False
11599,1173,2025-06-28,29.0,paid,False
11600,1173,2025-07-28,29.0,paid,False
11601,1173,2025-08-28,29.0,paid,False
11602,1173,2025-09-28,29.0,paid,False
11603,1173,2025-10-28,29.0,paid,False
11604,1173,2025-11-28,29.0,paid,False
11605,1173,2025-12-28,29.0,refunded,False
11606,1174,2023-04-21,79.0,paid,False
11607,1174,2023-05-21,79.0,paid,False
11608,1174,2023-06-21,79.0,paid,False
11609,1174,2023-07-21,79.0,paid,False
11610,1174,2023-08-21,79.0,paid,False
11611,1174,2023-09-21,79.0,paid,False
11612,1174,2023-10-21,79.0,paid,False
11613,1174,2023-11-21,79.0,paid,False
11614,1174,2023-12-21,79.0,paid,False
11615,1174,2024-01-21,79.0,paid,False
11616,1174,2024-02-21,79.0,paid,False
11617,1174,2024-03-21,79.0,paid,False
11618,1174,2024-04-21,79.0,paid,False
11619,1174,2024-05-21,79.0,paid,False
11620,1174,2024-06-21,79.0,paid,False
11621,1174,2024-07-21,79.0,paid,False
11622,1174,2024-08-21,79.0,paid,False
11623,1174,2024-09-21,79.0,paid,False
11624,1174,2024-10-21,79.0,paid,False
11625,1174,2024-11-21,79.0,paid,False
11626,1174,2024-12-21,79.0,paid,False
11627,1174,2025-01-21,79.0,paid,False
11628,1174,2025-02-21,79.0,paid,False
11629,1174,2025-03-21,79.0,paid,False
11630,1174,2025-04-21,79.0,paid,False
11631,1174,2025-05-21,79.0,paid,False
11632,1174,2025-06-21,79.0,paid,False
11633,1174,2025-07-21,79.0,paid,False
11634,1174,2025-08-21,79.0,paid,False
11635,1174,2025-09-21,79.0,paid,False
11636,1174,2025-10-21,79.0,paid,False
11637,1174,2025-11-21,79.0,paid,False
11638,1174,2025-12-21,79.0,paid,False
11639,1175,2024-08-19,1990.0,paid,False
11640,1175,2025-08-19,1990.0,paid,False
11641,1176,2023-10-30,290.0,paid,False
11642,1176,2024-10-30,290.0,paid,False
11643,1176,2025-10-30,290.0,failed,False
11644,1177,2024-01-03,1990.0,paid,False
11645,1178,2024-05-16,79.0,failed,False
11646,1178,2024-06-16,79.0,paid,False
11647,1178,2024-07-16,79.0,failed,False
11648,1178,2024-08-16,7900.0,paid,True
11649,1178,2024-09-16,79.0,paid,False
11650,1178,2024-10-16,79.0,paid,False
11651,1178,2024-11-16,79.0,paid,False
11652,1178,2024-12-16,79.0,paid,False
11653,1179,2023-07-03,79.0,paid,False
11654,1179,2023-08-03,79.0,paid,False
11655,1179,2023-09-03,79.0,paid,False
11656,1179,2023-03-10,79.0,paid,False
11657,1179,2023-11-03,79.0,paid,False
11658,1179,2023-03-12,79.0,paid,False
11659,1179,2024-01-03,79.0,paid,False
11660,1179,2024-02-03,79.0,paid,False
11661,1179,2024-03-03,79.0,paid,False
11662,1179,2024-04-03,79.0,paid,False
11663,1179,2024-05-03,79.0,paid,False
11664,1179,2024-06-03,79.0,paid,False
11665,1179,2024-07-03,79.0,paid,False
11666,1179,2024-08-03,79.0,paid,False
11667,1179,2024-09-03,79.0,failed,False
11668,1179,2024-10-03,79.0,paid,False
11669,1179,2024-11-03,79.0,paid,False
11670,1179,2024-12-03,79.0,paid,False
11671,1179,2025-01-03,79.0,paid,False
11672,1179,2025-02-03,79.0,paid,False
11673,1179,2025-03-03,79.0,paid,False
11674,1179,2025-04-03,79.0,paid,False
11675,1179,2025-05-03,79.0,paid,False
11676,1179,2025-06-03,79.0,paid,False
11677,1179,2025-07-03,79.0,paid,False
11678,1179,2025-08-03,79.0,paid,False
11679,1179,2025-09-03,79.0,paid,False
11680,1179,2025-10-03,79.0,paid,False
11681,1179,2025-11-03,79.0,paid,False
11682,1179,2025-12-03,79.0,paid,False
11683,1180,2023-08-27,290.0,paid,False
11684,1180,2024-08-27,290.0,paid,False
11685,1181,2025-09-03,790.0,paid,False
11686,1182,2024-07-14,290.0,paid,False
11687,1182,2025-07-14,290.0,paid,False
11688,1183,2023-07-23,29.0,paid,False
11689,1183,2023-08-23,29.0,paid,False
11690,1183,2023-09-23,29.0,paid,False
11691,1183,2023-10-23,29.0,paid,False
11692,1183,2023-11-23,29.0,paid,False
11693,1183,2023-12-23,29.0,paid,False
11694,1183,2024-01-23,29.0,paid,False
11695,1184,2025-03-17,79.0,paid,False
11696,1184,2025-04-17,79.0,paid,False
11697,1184,2025-05-17,79.0,paid,False
11698,1184,2025-06-17,79.0,paid,False
11699,1184,2025-07-17,79.0,paid,False
11700,1184,2025-08-17,79.0,refunded,False
11701,1184,2025-09-17,79.0,paid,False
11702,1184,2025-10-17,79.0,paid,False
11703,1184,2025-11-17,79.0,paid,False
11704,1184,2025-12-17,79.0,paid,False
11705,1185,2023-08-29,29.0,paid,False
11706,1185,2023-09-29,29.0,refunded,False
11707,1185,2023-10-29,29.0,paid,False
11708,1185,2023-11-29,29.0,paid,False
11709,1185,2023-12-29,0.29,paid,True
11710,1185,2024-01-29,29.0,paid,False
11711,1185,2024-02-29,29.0,paid,False
11712,1185,2024-03-29,29.0,paid,False
11713,1185,2024-04-29,29.0,paid,False
11714,1186,2024-02-27,199.0,paid,False
11715,1186,2024-03-27,199.0,paid,False
11716,1186,2024-04-27,199.0,paid,False
11717,1186,2024-05-27,199.0,paid,False
11718,1186,2024-06-27,199.0,paid,False
11719,1186,2024-07-27,199.0,paid,False
11720,1186,2024-08-27,199.0,paid,False
11721,1186,2024-09-27,199.0,paid,False
11722,1186,2024-10-27,199.0,paid,False
11723,1186,2024-11-27,199.0,paid,False
11724,1186,2024-12-27,199.0,paid,False
11725,1186,2025-01-27,199.0,paid,False
11726,1186,2025-02-27,199.0,paid,False
11727,1186,2025-03-27,199.0,paid,False
11728,1186,2025-04-27,199.0,paid,False
11729,1186,2025-05-27,199.0,paid,False
11730,1186,2025-06-27,199.0,paid,False
11731,1186,2025-07-27,199.0,paid,False
11732,1186,2025-08-27,199.0,paid,False
11733,1186,2025-09-27,199.0,paid,False
11734,1186,2025-10-27,199.0,paid,False
11735,1186,2025-11-27,199.0,paid,False
11736,1186,2025-12-27,199.0,paid,False
11737,1187,2025-01-14,79.0,paid,False
11738,1187,2025-02-14,79.0,paid,False
11739,1187,2025-03-14,79.0,failed,False
11740,1187,2025-04-14,79.0,paid,False
11741,1187,2025-05-14,79.0,paid,False
11742,1187,2025-06-14,79.0,paid,False
11743,1187,2025-07-14,79.0,failed,False
11744,1187,2025-08-14,79.0,paid,False
11745,1187,2025-09-14,79.0,paid,False
11746,1187,2025-10-14,79.0,paid,False
11747,1187,2025-11-14,79.0,paid,False
11748,1187,2025-12-14,79.0,paid,False
11749,1188,2025-12-29,79.0,paid,False
11750,1189,2024-03-05,29.0,paid,False
11751,1189,2024-06-03,29.0,paid,False
11752,1189,2024-07-03,29.0,paid,False
11753,1189,2024-08-03,29.0,paid,False
11754,1189,2024-09-03,29.0,paid,False
11755,1189,2024-10-03,29.0,failed,False
11756,1189,2024-11-03,29.0,failed,False
11757,1189,2024-03-12,29.0,paid,False
11758,1189,2025-01-03,29.0,paid,False
11759,1189,2025-02-03,29.0,failed,False
11760,1189,2025-03-03,29.0,paid,False
11761,1190,2023-10-02,790.0,paid,False
11762,1191,2024-06-17,790.0,failed,False
11763,1191,2025-06-17,790.0,paid,False
11764,1192,2023-10-21,29.0,paid,False
11765,1192,2023-11-21,29.0,paid,False
11766,1192,2023-12-21,29.0,paid,False
11767,1192,2024-01-21,29.0,paid,False
11768,1192,2024-02-21,29.0,paid,False
11769,1192,2024-03-21,29.0,paid,False
11770,1192,2024-04-21,29.0,paid,False
11771,1192,2024-05-21,29.0,paid,False
11772,1192,2024-06-21,29.0,paid,False
11773,1192,2024-07-21,29.0,paid,False
11774,1192,2024-08-21,29.0,paid,False
11775,1192,2024-09-21,29.0,paid,False
11776,1192,2024-10-21,29.0,paid,False
11777,1192,2024-11-21,29.0,paid,False
11778,1192,2024-12-21,29.0,paid,False
11779,1192,2025-01-21,29.0,paid,False
11780,1192,2025-02-21,29.0,paid,False
11781,1192,2025-03-21,29.0,paid,False
11782,1192,2025-04-21,29.0,paid,False
11783,1192,2025-05-21,29.0,paid,False
11784,1192,2025-06-21,29.0,paid,False
11785,1192,2025-07-21,29.0,paid,False
11786,1192,2025-08-21,29.0,paid,False
11787,1192,2025-09-21,29.0,paid,False
11788,1192,2025-10-21,29.0,paid,False
11789,1192,2025-11-21,29.0,paid,False
11790,1192,2025-12-21,29.0,paid,False
11791,1193,2025-11-13,79.0,paid,False
11792,1193,2025-12-13,79.0,paid,False
11793,1194,2023-06-08,290.0,paid,False
11794,1195,2024-11-14,29.0,paid,False
11795,1195,2024-12-14,29.0,paid,False
11796,1195,2025-01-14,29.0,paid,False
11797,1195,2025-02-14,29.0,paid,False
11798,1195,2025-03-14,29.0,paid,False
11799,1195,2025-04-14,29.0,paid,False
11800,1196,2025-05-06,79.0,paid,False
11801,1196,2025-06-06,79.0,paid,False
11802,1196,2025-07-06,79.0,paid,False
11803,1196,2025-06-08,79.0,paid,False
11804,1196,2025-09-06,79.0,paid,False
11805,1196,2025-10-06,79.0,paid,False
11806,1196,2025-11-06,79.0,paid,False
11807,1196,2025-12-06,79.0,paid,False
11808,1197,2025-02-14,199.0,paid,False
11809,1197,2025-03-14,199.0,paid,False
11810,1197,2025-04-14,199.0,paid,False
11811,1197,2025-05-14,199.0,paid,False
11812,1197,2025-06-14,199.0,paid,False
11813,1197,2025-07-14,199.0,paid,False
11814,1197,2025-08-14,199.0,paid,False
11815,1197,2025-09-14,199.0,failed,False
11816,1197,2025-10-14,199.0,paid,False
11817,1197,2025-11-14,199.0,paid,False
11818,1197,2025-12-14,199.0,paid,False
11819,1198,2023-07-15,790.0,paid,False
11820,1198,2024-07-15,790.0,paid,False
11821,1199,2024-10-13,79.0,paid,False
11822,1199,2024-11-13,79.0,paid,False
11823,1199,2024-12-13,79.0,paid,False
11824,1199,2025-01-13,79.0,paid,False
11825,1199,2025-02-13,79.0,refunded,False
11826,1199,2025-03-13,79.0,paid,False
11827,1199,2025-04-13,79.0,paid,False
11828,1199,2025-05-13,79.0,paid,False
11829,1199,2025-06-13,79.0,paid,False
11830,1199,2025-07-13,79.0,paid,False
11831,1199,2025-08-13,79.0,paid,False
11832,1199,2025-09-13,79.0,paid,False
11833,1199,2025-10-13,79.0,paid,False
11834,1199,2025-11-13,79.0,paid,False
11835,1199,2025-12-13,79.0,paid,False
11836,1200,2024-06-14,290.0,paid,False
11837,1200,2025-06-14,290.0,paid,False
11838,1201,2023-04-19,199.0,paid,False
11839,1201,2023-05-19,199.0,paid,False
11840,1201,2023-06-19,199.0,paid,False
11841,1201,2023-07-19,199.0,paid,False
11842,1201,2023-08-19,199.0,paid,False
11843,1201,2023-09-19,199.0,paid,False
11844,1201,2023-10-19,199.0,paid,False
11845,1201,2023-11-19,199.0,paid,False
11846,1201,2023-12-19,199.0,paid,False
11847,1201,2024-01-19,199.0,paid,False
11848,1201,2024-02-19,199.0,paid,False
11849,1201,2024-03-19,199.0,paid,False
11850,1201,2024-04-19,199.0,paid,False
11851,1201,2024-05-19,199.0,paid,False
11852,1201,2024-06-19,199.0,paid,False
11853,1201,2024-07-19,199.0,paid,False
11854,1201,2024-08-19,199.0,paid,False
11855,1201,2024-09-19,199.0,paid,False
11856,1201,2024-10-19,199.0,paid,False
11857,1201,2024-11-19,199.0,paid,False
11858,1201,2024-12-19,199.0,paid,False
11859,1201,2025-01-19,199.0,paid,False
11860,1201,2025-02-19,199.0,paid,False
11861,1201,2025-03-19,199.0,paid,False
11862,1201,2025-04-19,199.0,paid,False
11863,1201,2025-05-19,199.0,failed,False
11864,1201,2025-06-19,199.0,paid,False
11865,1201,2025-07-19,199.0,paid,False
11866,1201,2025-08-19,199.0,paid,False
11867,1201,2025-09-19,199.0,paid,False
11868,1201,2025-10-19,199.0,paid,False
11869,1201,2025-11-19,199.0,paid,False
11870,1201,2025-12-19,199.0,paid,False
11871,1202,2025-06-17,199.0,paid,False
11872,1202,2025-07-17,199.0,paid,False
11873,1203,2024-09-17,79.0,paid,False
11874,1203,2024-10-17,0.79,paid,True
11875,1203,2024-11-17,79.0,paid,False
11876,1203,2024-12-17,79.0,paid,False
11877,1203,2025-01-17,79.0,paid,False
11878,1203,2025-02-17,79.0,paid,False
11879,1203,2025-03-17,79.0,failed,False
11880,1203,2025-04-17,79.0,paid,False
11881,1203,2025-05-17,79.0,paid,False
11882,1203,2025-06-17,0.79,paid,True
11883,1203,2025-07-17,79.0,paid,False
11884,1203,2025-08-17,79.0,paid,False
11885,1203,2025-09-17,79.0,paid,False
11886,1203,2025-10-17,79.0,failed,False
11887,1203,2025-11-17,79.0,paid,False
11888,1203,2025-12-17,79.0,paid,False
11889,1204,2024-05-06,790.0,paid,False
11890,1204,2025-05-06,790.0,paid,False
11891,1205,2025-05-18,79.0,paid,False
11892,1205,2025-06-18,79.0,paid,False
11893,1205,2025-07-18,79.0,paid,False
11894,1205,2025-08-18,79.0,paid,False
11895,1205,2025-09-18,79.0,paid,False
11896,1205,2025-10-18,79.0,failed,False
11897,1205,2025-11-18,79.0,paid,False
11898,1205,2025-12-18,79.0,paid,False
11899,1206,2023-01-15,79.0,paid,False
11900,1206,2023-02-15,79.0,paid,False
11901,1206,2023-03-15,79.0,paid,False
11902,1206,2023-04-15,79.0,paid,False
11903,1206,2023-05-15,79.0,paid,False
11904,1206,2023-06-15,79.0,paid,False
11905,1206,2023-07-15,79.0,paid,False
11906,1206,2023-08-15,79.0,paid,False
11907,1206,2023-09-15,79.0,paid,False
11908,1206,2023-10-15,79.0,paid,False
11909,1206,2023-11-15,79.0,paid,False
11910,1206,2023-12-15,79.0,paid,False
11911,1206,2024-01-15,79.0,paid,False
11912,1206,2024-02-15,7900.0,paid,True
11913,1206,2024-03-15,79.0,paid,False
11914,1206,2024-04-15,79.0,paid,False
11915,1206,2024-05-15,7900.0,paid,True
11916,1206,2024-06-15,79.0,paid,False
11917,1206,2024-07-15,79.0,paid,False
11918,1206,2024-08-15,79.0,paid,False
11919,1206,2024-09-15,79.0,paid,False
11920,1206,2024-10-15,79.0,paid,False
11921,1206,2024-11-15,79.0,paid,False
11922,1206,2024-12-15,79.0,paid,False
11923,1206,2025-01-15,79.0,paid,False
11924,1206,2025-02-15,79.0,paid,False
11925,1206,2025-03-15,79.0,paid,False
11926,1206,2025-04-15,79.0,paid,False
11927,1206,2025-05-15,79.0,paid,False
11928,1206,2025-06-15,79.0,paid,False
11929,1206,2025-07-15,79.0,paid,False
11930,1206,2025-08-15,79.0,paid,False
11931,1206,2025-09-15,79.0,paid,False
11932,1206,2025-10-15,79.0,paid,False
11933,1206,2025-11-15,79.0,paid,False
11934,1206,2025-12-15,79.0,paid,False
11935,1207,2025-12-08,199.0,paid,False
11936,1208,2025-10-11,29.0,failed,False
11937,1208,2025-11-11,29.0,paid,False
11938,1208,2025-12-11,29.0,paid,False
11939,1209,2024-08-17,79.0,paid,False
11940,1209,2024-09-17,79.0,paid,False
11941,1209,2024-10-17,79.0,paid,False
11942,1209,2024-11-17,79.0,paid,False
11943,1210,2025-11-21,290.0,paid,False
11944,1211,2025-07-31,290.0,failed,False
11945,1212,2023-07-27,29.0,paid,False
11946,1212,2023-08-27,29.0,paid,False
11947,1212,2023-09-27,29.0,paid,False
11948,1212,2023-10-27,29.0,paid,False
11949,1212,2023-11-27,29.0,paid,False
11950,1212,2023-12-27,29.0,paid,False
11951,1212,2024-01-27,29.0,paid,False
11952,1212,2024-02-27,29.0,paid,False
11953,1212,2024-03-27,29.0,paid,False
11954,1212,2024-04-27,29.0,refunded,False
11955,1212,2024-05-27,29.0,paid,False
11956,1212,2024-06-27,29.0,paid,False
11957,1212,2024-07-27,29.0,paid,False
11958,1212,2024-08-27,29.0,paid,False
11959,1212,2024-09-27,29.0,failed,False
11960,1212,2024-10-27,29.0,paid,False
11961,1212,2024-11-27,29.0,paid,False
11962,1212,2024-12-27,29.0,paid,False
11963,1212,2025-01-27,29.0,paid,False
11964,1212,2025-02-27,29.0,paid,False
11965,1212,2025-03-27,2900.0,paid,True
11966,1212,2025-04-27,29.0,paid,False
11967,1212,2025-05-27,29.0,paid,False
11968,1212,2025-06-27,29.0,paid,False
11969,1212,2025-07-27,29.0,paid,False
11970,1212,2025-08-27,29.0,paid,False
11971,1212,2025-09-27,29.0,paid,False
11972,1212,2025-10-27,29.0,paid,False
11973,1212,2025-11-27,29.0,paid,False
11974,1212,2025-12-27,29.0,paid,False
11975,1213,2023-01-15,290.0,paid,False
11976,1213,2024-01-15,290.0,paid,False
11977,1214,2024-05-07,290.0,paid,False
11978,1214,2025-05-07,290.0,paid,False
11979,1215,2025-05-01,790.0,paid,False
11980,1216,2023-06-03,29.0,paid,False
11981,1216,2023-07-03,29.0,paid,False
11982,1216,2023-08-03,29.0,paid,False
11983,1216,2023-09-03,29.0,paid,False
11984,1216,2023-03-10,29.0,paid,False
11985,1216,2023-11-03,29.0,paid,False
11986,1217,2025-10-11,790.0,refunded,False
11987,1218,2023-09-27,790.0,paid,False
11988,1219,2023-12-23,790.0,paid,False
11989,1219,2024-12-23,790.0,paid,False
11990,1219,2025-12-23,790.0,paid,False
11991,1220,2023-04-17,29.0,paid,False
11992,1220,2023-05-17,0.29,paid,True
11993,1220,2023-06-17,29.0,paid,False
11994,1221,2025-09-22,29.0,paid,False
11995,1221,2025-10-22,29.0,paid,False
11996,1221,2025-11-22,29.0,paid,False
11997,1221,2025-12-22,29.0,paid,False
11998,1222,2024-06-23,1990.0,paid,False
11999,1223,2024-01-07,29.0,failed,False
12000,1223,2024-02-07,29.0,paid,False
12001,1223,2024-03-07,29.0,paid,False
12002,1223,2024-04-07,29.0,paid,False
12003,1223,2024-07-05,29.0,paid,False
12004,1223,2024-06-07,29.0,paid,False
12005,1223,2024-07-07,29.0,paid,False
12006,1223,2024-08-07,29.0,paid,False
12007,1223,2024-09-07,29.0,paid,False
12008,1223,2024-07-10,29.0,paid,False
12009,1223,2024-11-07,29.0,paid,False
12010,1223,2024-12-07,29.0,paid,False
12011,1223,2025-07-01,29.0,paid,False
12012,1223,2025-02-07,29.0,paid,False
12013,1223,2025-07-03,29.0,paid,False
12014,1223,2025-04-07,29.0,paid,False
12015,1223,2025-07-05,29.0,paid,False
12016,1223,2025-06-07,29.0,paid,False
12017,1223,2025-07-07,29.0,paid,False
12018,1223,2025-08-07,2900.0,paid,True
12019,1223,2025-07-09,29.0,paid,False
12020,1223,2025-07-10,29.0,paid,False
12021,1223,2025-11-07,29.0,paid,False
12022,1223,2025-12-07,29.0,paid,False
12023,1224,2024-07-14,79.0,paid,False
12024,1224,2024-08-14,79.0,paid,False
12025,1224,2024-09-14,79.0,paid,False
12026,1224,2024-10-14,79.0,paid,False
12027,1224,2024-11-14,79.0,paid,False
12028,1224,2024-12-14,79.0,paid,False
12029,1224,2025-01-14,79.0,paid,False
12030,1224,2025-02-14,79.0,paid,False
12031,1224,2025-03-14,79.0,paid,False
12032,1224,2025-04-14,79.0,paid,False
12033,1224,2025-05-14,79.0,paid,False
12034,1224,2025-06-14,79.0,paid,False
12035,1224,2025-07-14,79.0,paid,False
12036,1224,2025-08-14,79.0,paid,False
12037,1224,2025-09-14,79.0,paid,False
12038,1224,2025-10-14,79.0,paid,False
12039,1224,2025-11-14,79.0,paid,False
12040,1224,2025-12-14,79.0,paid,False
12041,1225,2025-04-14,290.0,paid,False
12042,1226,2023-04-16,790.0,paid,False
12043,1227,2024-01-08,1990.0,paid,False
12044,1227,2025-01-08,1990.0,paid,False
12045,1228,2025-01-06,29.0,paid,False
12046,1228,2025-07-01,29.0,failed,False
12047,1228,2025-01-08,29.0,paid,False
12048,1228,2025-09-01,29.0,paid,False
12049,1228,2025-01-10,29.0,paid,False
12050,1228,2025-11-01,29.0,paid,False
12051,1228,2025-12-01,29.0,paid,False
12052,1229,2023-09-24,79.0,paid,False
12053,1229,2023-10-24,79.0,paid,False
12054,1229,2023-11-24,79.0,paid,False
12055,1229,2023-12-24,79.0,paid,False
12056,1229,2024-01-24,79.0,paid,False
12057,1229,2024-02-24,79.0,failed,False
12058,1229,2024-03-24,79.0,paid,False
12059,1229,2024-04-24,79.0,paid,False
12060,1229,2024-05-24,79.0,paid,False
12061,1229,2024-06-24,79.0,paid,False
12062,1229,2024-07-24,79.0,paid,False
12063,1229,2024-08-24,79.0,paid,False
12064,1229,2024-09-24,79.0,paid,False
12065,1229,2024-10-24,79.0,paid,False
12066,1229,2024-11-24,79.0,paid,False
12067,1229,2024-12-24,79.0,paid,False
12068,1229,2025-01-24,79.0,paid,False
12069,1229,2025-02-24,79.0,paid,False
12070,1229,2025-03-24,79.0,paid,False
12071,1229,2025-04-24,79.0,paid,False
12072,1229,2025-05-24,79.0,paid,False
12073,1229,2025-06-24,79.0,paid,False
12074,1229,2025-07-24,79.0,paid,False
12075,1229,2025-08-24,79.0,failed,False
12076,1229,2025-09-24,79.0,paid,False
12077,1229,2025-10-24,79.0,paid,False
12078,1229,2025-11-24,79.0,failed,False
12079,1229,2025-12-24,79.0,paid,False
12080,1230,2024-06-03,29.0,paid,False
12081,1230,2024-07-03,29.0,paid,False
12082,1230,2024-08-03,29.0,paid,False
12083,1230,2024-09-03,29.0,paid,False
12084,1230,2024-03-10,29.0,paid,False
12085,1230,2024-11-03,29.0,paid,False
12086,1230,2024-12-03,29.0,paid,False
12087,1230,2025-01-03,29.0,paid,False
12088,1231,2024-01-31,79.0,paid,False
12089,1231,2024-02-29,79.0,paid,False
12090,1231,2024-03-29,79.0,paid,False
12091,1231,2024-04-29,79.0,paid,False
12092,1231,2024-05-29,79.0,paid,False
12093,1231,2024-06-29,79.0,paid,False
12094,1231,2024-07-29,79.0,paid,False
12095,1231,2024-08-29,79.0,paid,False
12096,1231,2024-09-29,79.0,paid,False
12097,1231,2024-10-29,79.0,paid,False
12098,1231,2024-11-29,79.0,paid,False
12099,1231,2024-12-29,79.0,paid,False
12100,1231,2025-01-29,79.0,paid,False
12101,1231,2025-02-28,79.0,paid,False
12102,1231,2025-03-28,79.0,paid,False
12103,1231,2025-04-28,79.0,paid,False
12104,1231,2025-05-28,79.0,paid,False
12105,1231,2025-06-28,79.0,paid,False
12106,1231,2025-07-28,79.0,failed,False
12107,1231,2025-08-28,79.0,paid,False
12108,1231,2025-09-28,79.0,paid,False
12109,1231,2025-10-28,79.0,paid,False
12110,1231,2025-11-28,79.0,paid,False
12111,1231,2025-12-28,79.0,paid,False
12112,1232,2024-02-18,29.0,paid,False
12113,1232,2024-03-18,29.0,paid,False
12114,1232,2024-04-18,29.0,failed,False
12115,1232,2024-05-18,29.0,failed,False
12116,1232,2024-06-18,29.0,paid,False
12117,1233,2024-09-06,29.0,failed,False
12118,1233,2024-10-06,29.0,paid,False
12119,1233,2024-11-06,29.0,failed,False
12120,1233,2024-12-06,29.0,paid,False
12121,1233,2025-01-06,29.0,paid,False
12122,1233,2025-02-06,29.0,paid,False
12123,1233,2025-03-06,29.0,paid,False
12124,1233,2025-04-06,29.0,paid,False
12125,1233,2025-05-06,29.0,paid,False
12126,1233,2025-06-06,29.0,paid,False
12127,1233,2025-07-06,29.0,paid,False
12128,1233,2025-08-06,29.0,paid,False
12129,1233,2025-09-06,29.0,paid,False
12130,1233,2025-10-06,29.0,paid,False
12131,1233,2025-11-06,29.0,paid,False
12132,1233,2025-12-06,29.0,paid,False
12133,1234,2024-12-12,199.0,paid,False
12134,1234,2025-01-12,199.0,paid,False
12135,1234,2025-02-12,199.0,failed,False
12136,1235,2025-04-04,199.0,paid,False
12137,1235,2025-05-04,199.0,paid,False
12138,1235,2025-06-04,199.0,failed,False
12139,1235,2025-04-07,199.0,paid,False
12140,1235,2025-04-08,199.0,paid,False
12141,1235,2025-09-04,199.0,paid,False
12142,1235,2025-10-04,199.0,paid,False
12143,1235,2025-04-11,199.0,paid,False
12144,1235,2025-12-04,199.0,paid,False
12145,1236,2023-12-08,79.0,paid,False
12146,1236,2024-01-08,79.0,paid,False
12147,1236,2024-02-08,79.0,paid,False
12148,1236,2024-03-08,79.0,paid,False
12149,1236,2024-04-08,79.0,paid,False
12150,1236,2024-05-08,79.0,paid,False
12151,1236,2024-06-08,79.0,paid,False
12152,1236,2024-07-08,79.0,paid,False
12153,1236,2024-08-08,79.0,paid,False
12154,1236,2024-09-08,79.0,paid,False
12155,1236,2024-10-08,79.0,paid,False
12156,1236,2024-11-08,79.0,paid,False
12157,1236,2024-12-08,79.0,paid,False
12158,1236,2025-01-08,79.0,paid,False
12159,1236,2025-02-08,79.0,paid,False
12160,1236,2025-03-08,79.0,paid,False
12161,1236,2025-04-08,79.0,paid,False
12162,1236,2025-05-08,79.0,paid,False
12163,1236,2025-06-08,79.0,paid,False
12164,1236,2025-07-08,79.0,paid,False
12165,1236,2025-08-08,7900.0,paid,True
12166,1236,2025-09-08,79.0,paid,False
12167,1236,2025-10-08,79.0,paid,False
12168,1236,2025-11-08,79.0,paid,False
12169,1236,2025-08-12,79.0,paid,False
12170,1237,2024-01-25,199.0,paid,False
12171,1237,2024-02-25,199.0,paid,False
12172,1237,2024-03-25,199.0,paid,False
12173,1237,2024-04-25,199.0,paid,False
12174,1237,2024-05-25,199.0,paid,False
12175,1237,2024-06-25,199.0,paid,False
12176,1237,2024-07-25,199.0,paid,False
12177,1237,2024-08-25,199.0,paid,False
12178,1237,2024-09-25,199.0,paid,False
12179,1237,2024-10-25,199.0,paid,False
12180,1237,2024-11-25,199.0,paid,False
12181,1237,2024-12-25,199.0,paid,False
12182,1237,2025-01-25,199.0,paid,False
12183,1237,2025-02-25,199.0,paid,False
12184,1237,2025-03-25,199.0,failed,False
12185,1238,2025-10-03,29.0,paid,False
12186,1238,2025-11-03,29.0,paid,False
12187,1238,2025-03-12,29.0,paid,False
12188,1239,2025-11-16,29.0,paid,False
12189,1239,2025-12-16,29.0,paid,False
12190,1240,2023-09-01,29.0,paid,False
12191,1240,2023-10-01,29.0,paid,False
12192,1240,2023-11-01,29.0,paid,False
12193,1240,2023-01-12,29.0,paid,False
12194,1240,2024-01-01,29.0,paid,False
12195,1240,2024-02-01,29.0,paid,False
12196,1240,2024-01-03,29.0,paid,False
12197,1240,2024-04-01,29.0,paid,False
12198,1240,2024-05-01,29.0,paid,False
12199,1240,2024-06-01,29.0,paid,False
12200,1240,2024-07-01,29.0,paid,False
12201,1240,2024-08-01,29.0,paid,False
12202,1240,2024-01-09,29.0,paid,False
12203,1240,2024-10-01,29.0,paid,False
12204,1240,2024-11-01,29.0,paid,False
12205,1240,2024-12-01,29.0,paid,False
12206,1240,2025-01-01,29.0,paid,False
12207,1240,2025-02-01,29.0,paid,False
12208,1240,2025-03-01,29.0,paid,False
12209,1240,2025-04-01,29.0,paid,False
12210,1240,2025-05-01,29.0,paid,False
12211,1240,2025-06-01,29.0,paid,False
12212,1240,2025-07-01,29.0,paid,False
12213,1240,2025-08-01,29.0,paid,False
12214,1240,2025-09-01,29.0,paid,False
12215,1240,2025-10-01,29.0,paid,False
12216,1240,2025-11-01,29.0,paid,False
